date,direction,tier,gap_pct,iv_daily,exit_reason,exit_bar,entry_fill,exit_fill,contracts,risk_cap,gross_pnl,commission,slippage,net_pnl,return_pct,portfolio_before,portfolio_after,peak_gamma,capped
2022-10-06,put,2,-0.0031492072685151834,0.32231737271197375,TIME_STOP,36,2.98784094503986,2.449956120095315,5,1687.3496131750635,-268.94241247227257,3.25,107.79141796403934,-272.19241247227257,-0.16131358335401025,84367.48065875318,84095.2882462809,0.09081436861650595,False
2022-10-11,put,2,-0.005598159509202593,0.32385425790953565,HARD_STOP,18,2.6824862915964793,1.3230271139351581,6,1681.905764925618,-815.6755065967926,3.9000000000000004,100.24634980113078,-819.5755065967926,-0.48728978976597903,84095.2882462809,83275.71273968411,0.0748204766577512,False
2022-10-12,call,2,0.0014742396027312052,0.2687338469294509,HARD_STOP,8,2.925257133411947,1.7641310463737598,5,1665.5142547936823,-580.5630435190936,3.25,96.06801468435023,-583.8130435190936,-0.35053019920950135,83275.71273968411,82691.89969616501,0.06579830267647112,False
2022-10-14,put,2,0.009341180937915243,0.2795315322728038,GAMMA_PEAK,31,2.7316264502768397,5.823295534888298,6,1653.8379939233002,1855.0014507668748,3.9000000000000004,282.0447561851181,1851.1014507668747,1.1192761670540765,82691.89969616501,84543.00114693189,0.06932696499136633,False
2022-10-19,put,2,-0.007323668594606733,0.32343794047290697,HARD_STOP,7,2.9260132625418445,1.7302062636163875,5,1690.8600229386377,-597.9034994627285,3.25,93.73149213106734,-601.1534994627285,-0.3555312038296057,84543.00114693189,83941.84764746916,0.06561207707308449,False
2022-10-20,put,2,-0.004298318377196453,0.3184480488699545,HARD_STOP,7,2.939625656266136,1.4990875524379954,5,1678.8369529493832,-720.2690519140704,3.25,90.38415227707196,-723.5190519140704,-0.43096445467380917,83941.84764746916,83218.32859555508,0.06548723070756762,False
2022-10-21,put,2,-0.003793051130329237,0.31661313735797314,HARD_STOP,5,2.7887810033352904,1.6435255848620554,5,1664.3665719111016,-572.6277092366175,3.25,91.165161848079,-575.8777092366175,-0.3460041309141222,83218.32859555508,82642.45088631846,0.061326470135219344,False
2022-10-25,call,2,0.003627968337730904,0.3265135109093779,TIME_STOP,36,3.2531685390333145,2.4406389782950306,5,1652.8490177263693,-406.26478036914193,3.25,114.75038193439957,-409.51478036914193,-0.24776296925926328,82642.45088631846,82232.93610594932,0.08876102254144927,False
2022-10-27,put,2,-0.003598971722365105,0.338386948541667,HARD_STOP,8,3.0305859227227394,1.6295845143917702,5,1644.6587221189866,-700.5007041654845,3.25,98.00167416260985,-703.7507041654845,-0.4279007521139514,82232.93610594932,81529.18540178383,0.060894243839770865,False
2022-10-31,call,2,-0.00830944519031882,0.34076567331806445,HARD_STOP,11,3.0989476410273054,1.8751408618432397,5,1630.5837080356766,-611.9033895920328,3.25,105.04248166869311,-615.1533895920328,-0.3772596197058124,81529.18540178383,80914.0320121918,0.061554870799598864,False
2022-11-03,call,2,-0.010487092808850716,0.3400679516907394,HARD_STOP,24,2.9098303938425554,1.6926897952611473,5,1618.2806402438362,-608.570299290704,3.25,94.83411128714135,-611.820299290704,-0.3780681076420202,80914.0320121918,80302.2117129011,0.07879362713888373,False
