date,portfolio
2024-10-10,84584.6844109062
2024-10-11,84584.6844109062
2024-10-14,84584.6844109062
2024-10-15,83862.4327108156
2024-10-16,83862.4327108156
2024-10-17,83862.4327108156
2024-10-18,83862.4327108156
2024-10-21,83294.91724240119
2024-10-22,83294.91724240119
2024-10-23,83294.91724240119
2024-10-24,83294.91724240119
2024-10-25,83294.91724240119
2024-10-28,82613.16630321191
2024-10-29,82613.16630321191
2024-10-30,82613.16630321191
2024-10-31,82613.16630321191
2024-11-01,82613.16630321191
2024-11-04,82613.16630321191
2024-11-05,81867.22386717431
2024-11-06,81867.22386717431
2024-11-07,81867.22386717431
2024-12-31 00:00:00,81260.7401731237
